String	Entity	Performance	Usability	Security	Others	Sentiment
"To Ankit I'm not sure I follow your question. An Entry instance has one key and one value. What do you mean by ""an index in the inner class Entry""?"	an	0	0	0	1	o
"To Ankit Yes, of course. Each key appears at most once in the map, so two Entries will have two different keys. Different keys may be mapped to the same bucket of the map, in which case their respective entries will belong to the same linked list."	map	0	0	0	0	o
scala-lang.org/old/faq/4.html#4n263	scala-lang.org/old/faq/4.html#4n263	0	0	0	1	o
How can I add a third marker and continue the route to the third marker ?	I	0	0	0	1	o
"I suggest throwing an Exception for the default. Something like ,UnsupportedOperationException"	Exception	0	0	0	1	o
"Well, you obviously can't use ,null, as a special value then. What about making the return type ,Optional<String>, instead?"	null	0	1	0	0	o
"You should use ,async task, to do this."	task	0	1	0	0	o
i dont get it. you try send data with GET but you use POST request method	GET	0	1	0	0	o
an you please help me in doing that.because I am new to android.	that.because	0	0	0	1	o
stackoverflow.com/questions/9671546/asynctask-android-example	stackoverflow.com/questions/9671546/asynctask-android-example	0	0	0	1	p
Really sorry Randyka.But how to use AsyncTask in your method.Sorry for the trouble. New to Android	AsyncTask	0	1	0	0	n
I have called the new PostData on buttonclick	PostData	0	0	0	1	o
"To AmitNair you just call it with ,new PostData().execute(Name, PhoneNumber..and so on);"	new	0	0	0	0	o
I am trying to use this in Android. Is the process the same?	same	0	1	0	0	o
"I have not tried it with Android, but I would assume it is the same."	Android	0	0	0	0	o
"No, it's not different. InputStream#read(byte[]) reads from the input stream into the buffer. It does not read from the parameter."	different	0	0	0	1	o
Thanks. It's my fault not to look at documentation in details	Thanks	0	0	0	1	p
The login page is under SplashActivity	login	0	0	0	1	o
Same type of solution with HAProxy.  You should consider injecting your customer ids as headers to the downstream service.	HAProxy	0	1	0	1	o
"Dassi, first url should be ,commercialapi.com,, i am sure. Apache is too monstrous for using only as a proxy... Nginx - is good practice for proxy and allows you create access control logic for proxy using Lua script (directive access_by_lua)."	Apache	0	1	0	0	p
"You have to set your ,targetSDKVersion"	targetSDKVersion	0	0	0	1	o
"Ah, does it have something to do with that? I'll check it out! thanks!"	that	0	0	0	1	p
"Thanks, I'll check it!!"	it	0	0	0	1	o
"Thanks for the response. Do I have to add another line in the translate() method to call onTranslationReceived() inside my Activity class? If so, how can I do that considering I don't have a reference of MainActivity inside TranslateAPI?"	onTranslationReceived()	0	1	0	1	o
"Thank you so much for your response, couldn't be any clearer. It's working now :)"	response	0	0	0	0	o
To AlexandrosParpas - Glad to hear! Happy to help.	help	0	1	0	0	p
"Why would it be necessary to read the content of the JSON first? If you just want to send the content of the file, why not just do that? I'm sure that the HTTP library you're using, can do that out of the box. But you haven't told us, which HTTP library you're using, so I can't tell you any details."	JSON	0	0	0	1	o
To BenGreen -> I just want to read the JSON object from file and want to pass it to payload as request.. if it is working the same the please share	JSON	0	0	0	1	o
I have a file which contain my whole JSON.. I just want to read that file using java and pass that full payload to my request ..	java	0	0	0	0	o
can you give me URL from where I can download the jar for Jackson	URL	0	0	0	1	o
"You can download the artifact from this page: ,mvnrepository.com/artifact/com.fasterxml.jackson.core "	page	0	0	0	1	o
getting error as : - The type com.fasterxml.jackson.core.JsonParser cannot be resolved. It is indirectly referenced from required .class files	com.fasterxml.jackson.core.JsonParser	0	0	0	1	o
"Add the jackson-core jar to the classpath also. That can be downloaded from here: ,mvnrepository.com/artifact/com.fasterxml.jackson.core "	here	0	0	0	1	o
"Hi again.Turns out our version of Ejbca (6.2.0) doesn't have the getProfile ws but I was wondering if you'd be able to help with a different matter. I used apache cxf wsdl2js to generate a file with functions representing the WSs. If you're familiar with this way of using the ws can you please take a look at this ,pastebin.com/3Meq0hXg, . I'm getting "" org.bouncycastle.asn1.ASN1Integer cannot be cast to org.bouncycastle.asn1.ASN1Sequence"" and I'm not sure how to resolve this. Thanks."	Ejbca	0	0	0	0	o
"That error sounds like it's something wrong with the CSR, and it can't be parsed. Try with the WS CLI first to ensure your input is correct, then use in your code."	CSR	0	1	0	1	o
"Hi. Sorry yo bother you again but you seem to be the only one answer these types of questions. I posted another questions ,here, about using the WSs about deleting end entities. If you can also shed some light on what a user data source is it would be great. I found some emails from 2008 answering this by linking a manual but it's 404 now. The responder was named Thomas so I guess it might have been you."	WSs	0	0	0	1	o
There's no better option in the currently released version (2.9.0).	(2.9.0)	0	0	0	0	p
"Problem is create MAP_KEY Please follow this link and create working for me.(,developers.google.com/maps/documentation/android-api/start,)"	MAP_KEY	0	0	0	1	o
To VishalPatolia kindly read the question. I do have MAPS key	question	0	0	0	1	o
Can you explain? how?	how	0	0	0	1	o
To jaibatrik yes I am getting data in log.	log	0	0	0	1	o
"Is the log showing ,Received on Detail, ?"	Received	0	0	0	1	o
no it is not. So I tried to debug here in YelpSearch.java class using getExtras(); but even that is null. I don't know is that the right way to check for putExtra() but still I gave it a try.	getExtras()	0	1	0	0	n
thanks ! that worked perfectly fine. It was so straightforward and I was trying all other ways to get this.	It	0	1	0	0	p
OrientDB Server v2.1.17	v2.1.17	0	0	0	1	p
I am afraid this not the case here as I queried the database and found out that 221 edges are there in the database. I searched for the user's RID against the out property of edge 'Contributes' It showed me 221 edges then why only 40 is showing there?	user's	0	1	0	0	o
I agree with To kichik but common practice is you have to maintain a document of what columnfamily/column data types you have and based on that you need to convert those to your known format	To	0	0	0	0	o
"Yes i get a complete response, beginning with {""id"":""38262140"",""type"":""page"",""status"":""current"",""title"":""Diagrams"",""space"":.......}"	{id38262140typepagestatuscurrenttitleDiagramsspace.......}	0	0	0	1	o
For what it's worth we just gave up on this. Just dumped the attachments into a central location (page). Ugly but client did not want to spend more time on it.	attachments	0	0	0	1	o
"I have no clue of what libraries you are using to parse json, but since your code has reached a point where you can use getProductBrand for ""Product_Type"", if would be simpler to check if exists or not by checking the length of string it returns, or weather it returns null or weather it throws an exception."	getProductBrand	0	1	0	0	o
"To UzumakiIchigo Im able to get the output. the only thing I have issue is with the name(Product_Type) as in the output coming without double quotes(""""). Could you please let me know what am I missing here? I want to get Product_Type as ""Product_Type""."	Product_Type	0	0	0	0	o
"Possible duplicate of ,Retrofit - To Body parameters cannot be used with form or multi-part encoding"	Body	0	1	0	0	o
"Thanks :) that worked I think, because I now sends the email and password I type in the fields, but I still get a error: 404 Page Not Found, but the page exists, because it work in my REST API app I have I can send screenshot if needed"	screenshot	0	0	0	1	o
"No the only ting in my header is this: application/x-www-form-urlencoded, but you are right it have to be a header apikey, but not to login part :)"	this	0	0	0	1	o
