String	Entity	Performance	Usability	Security	Others	Sentiment
Does your backend expect camelCase keys and you are sending snake_case? Try changing the json key from is_in_a_warehouse to isInAWarehouse.	isInAWarehouse	0	0	0	1	o
Can you add the source code for the Freight class?	Freight	0	0	0	1	o
Can you add the source code for the Freight class?	class	0	0	0	1	o
"I still think it's most likely a mapping issue, try changing the variable name to isInAWarehouse and the getter and setter to getIsInAWarehouse and setIsInAWarehouse and send the key in camelCase."	isInAWarehouse	0	0	0	1	o
"I still think it's most likely a mapping issue, try changing the variable name to isInAWarehouse and the getter and setter to getIsInAWarehouse and setIsInAWarehouse and send the key in camelCase."	getIsInAWarehouse	0	0	0	1	o
"I still think it's most likely a mapping issue, try changing the variable name to isInAWarehouse and the getter and setter to getIsInAWarehouse and setIsInAWarehouse and send the key in camelCase."	setIsInAWarehouse	0	0	0	1	o
"That was just a detailed example. I believe you can safely skip ,-keyfile,, ,-assembly,, ,-fileversion,, ,-version,."	#NAME?	0	0	0	0	o
"That was just a detailed example. I believe you can safely skip ,-keyfile,, ,-assembly,, ,-fileversion,, ,-version,."	#NAME?	0	0	0	0	o
To Tom Thank you very much..i used Freebase query editor and i solved my problem. Can i ask you something else? Do you know how can i find the type of the category and the type of the description. For example the type for the geolocation is /location/location.	geolocation	0	0	0	1	o
To Tom Thank you very much..i used Freebase query editor and i solved my problem. Can i ask you something else? Do you know how can i find the type of the category and the type of the description. For example the type for the geolocation is /location/location.	/location/location	0	0	0	1	o
Can you provide some more inputs. Generally speaking I don't.	I	0	0	0	0	o
Can you provide some more inputs. Generally speaking I don't.	don't	0	1	0	0	o
"The OP is not creating a RESTful application, he's making RESTful calls, i.e. like calling a Twitter API method resource."	RESTful	0	0	0	1	o
"The OP is not creating a RESTful application, he's making RESTful calls, i.e. like calling a Twitter API method resource."	Twitter	0	0	0	1	o
"you provided the maven dependencies, but you didn't include any import statements.  This was ,almost, useful."	maven	0	1	0	0	p
"you provided the maven dependencies, but you didn't include any import statements.  This was ,almost, useful."	statements	0	1	0	0	p
"Yeah, testing is indeed a concern for us, though by using the getter/setter we could mock the class, I think.. Using constructor args however we'll end up with the chain I described.. ,A a = new A( new B( new C(...)))"	described	0	1	0	0	o
"Yeah, testing is indeed a concern for us, though by using the getter/setter we could mock the class, I think.. Using constructor args however we'll end up with the chain I described.. ,A a = new A( new B( new C(...)))"	A	0	1	0	0	o
"Thanks To Andreas Wederbrand (+1) - however your answer still leaves me confused! It sounds like you're implying that I should be able to append ,api_key, as a query string param (example: ,http://api.gengo.com/v2/account/stats?api_key=whatever,), but in the link that you gave, the PHP example is appending the ,api_key, as a POST variable. ,This is the root of my question!, Which do I use for all 4 methods? Or do they all handle ""parameters"" differently, and if so, how? Thanks again!"	api_key	0	1	0	0	o
"Thanks To Andreas Wederbrand (+1) - however your answer still leaves me confused! It sounds like you're implying that I should be able to append ,api_key, as a query string param (example: ,http://api.gengo.com/v2/account/stats?api_key=whatever,), but in the link that you gave, the PHP example is appending the ,api_key, as a POST variable. ,This is the root of my question!, Which do I use for all 4 methods? Or do they all handle ""parameters"" differently, and if so, how? Thanks again!"	api_key	0	1	0	0	o
"Right. Parameters are ,allowed, on all verbs but I don't know ff Gengo allows parameters when doing POST and PUT. All you can do is try or ask Gengo support. I would guess that it will work to put it as ?api_key=<key> even on POST and PUT. Don't forget to also add ts= and api_sig="	ts=	0	1	0	0	o
"Right. Parameters are ,allowed, on all verbs but I don't know ff Gengo allows parameters when doing POST and PUT. All you can do is try or ask Gengo support. I would guess that it will work to put it as ?api_key=<key> even on POST and PUT. Don't forget to also add ts= and api_sig="	api_sig=	0	1	0	0	o
"To elaborate (and integrate what To IceFog said into a comment), ""sniffing"" is done by applications such as Fiddler and Wireshark."	Fiddler	0	1	0	0	p
"To elaborate (and integrate what To IceFog said into a comment), ""sniffing"" is done by applications such as Fiddler and Wireshark."	Wireshark	0	1	0	0	p
"I'd expect the ,package-list, to be in the same directory as the ,index.html,, but it may have been generated by a custom ,doclet,."	package-list	0	0	0	1	o
"I'd expect the ,package-list, to be in the same directory as the ,index.html,, but it may have been generated by a custom ,doclet,."	index.html	0	0	0	1	o
"Hey Fabrice, thanks for the response!  However, I tried adding the admin credentials as you suggested, but it still didn't work and gives me the same stack trace, so I think there is also something else I'm not understanding correctly about the api.  Is passing a CreatePropertyQuery into localSonar.create() the correct way to persist a property?"	api	0	1	0	0	o
"Hey Fabrice, thanks for the response!  However, I tried adding the admin credentials as you suggested, but it still didn't work and gives me the same stack trace, so I think there is also something else I'm not understanding correctly about the api.  Is passing a CreatePropertyQuery into localSonar.create() the correct way to persist a property?"	CreatePropertyQuery	0	1	0	1	o
"Thanks a lot. ""JSFs Managed Beans will hopefully become obsolete soon"", how about that ?"	lot	0	1	0	0	o
"Thanks a lot. ""JSFs Managed Beans will hopefully become obsolete soon"", how about that ?"	ManagedBeans	0	1	0	0	o
Our Album Feed is null when we add paramters.	Album	0	0	0	1	o
Our Album Feed is null when we add paramters.	Feed	0	0	0	1	o
"You are doing a AlbumFeed feed = myService.query(myQuery, AlbumFeed.class)? (not using myService.getFeed(feedUrl, AlbumFeed.class))"	AlbumFeed	0	0	0	1	o
"You are doing a AlbumFeed feed = myService.query(myQuery, AlbumFeed.class)? (not using myService.getFeed(feedUrl, AlbumFeed.class))"	myService.getFeed(feedUrl	0	1	0	0	o
"are you sure you dont need to include some authentication http headers, like basic authentication or something?"	authentication	0	1	0	0	o
"are you sure you dont need to include some authentication http headers, like basic authentication or something?"	something	0	1	1	1	o
got the solution... we should use GBK instead of gb2312.	GBK	0	0	0	0	o
got the solution... we should use GBK instead of gb2312.	gb2312	0	0	0	0	o
"1) See portal.properties ,docs.liferay.com/portal/6.2/propertiesdoc "	portal.properties	0	0	0	1	o
"1) See portal.properties ,docs.liferay.com/portal/6.2/propertiesdoc "	docs.liferay.com/portal/6.2/propertiesdoc	0	0	0	1	o
Thanks a lot! That worked. Could you please tell me for what purpose I should use 'service.path()'?	lot	0	1	0	0	p
Thanks a lot! That worked. Could you please tell me for what purpose I should use 'service.path()'?	'service.path()'	0	1	0	0	p
"To James I don't know if this is your issue, but ,job.setJarByClass(HadoopTest.class);, searches for a jar file to distribute out to the nodes in the cluster.  When using an IDE (say eclipse), there is no jar to send."	IDE	0	0	0	0	n
"To James I don't know if this is your issue, but ,job.setJarByClass(HadoopTest.class);, searches for a jar file to distribute out to the nodes in the cluster.  When using an IDE (say eclipse), there is no jar to send."	eclipse)	0	1	0	0	n
"possible duplicate of ,RequestMapping in xml, -- note that the ,Spring JIRA ticket, referenced is still in the backlog..."	RequestMapping	0	0	0	1	o
"possible duplicate of ,RequestMapping in xml, -- note that the ,Spring JIRA ticket, referenced is still in the backlog..."	Spring	0	0	0	1	o
Have you looked at Spring Data REST?	Spring	0	0	0	1	o
Have you looked at Spring Data REST?	Data	0	0	0	1	o
Have you looked at Spring Data REST?	REST	0	0	0	1	o
"A great answer! This clears all of the things I have been wondering and puts my thoughts into order. As far as I have started implementing the REST API with tokens, this suites me fine with a few adjustments."	answer	0	1	0	0	p
"A great answer! This clears all of the things I have been wondering and puts my thoughts into order. As far as I have started implementing the REST API with tokens, this suites me fine with a few adjustments."	REST	0	1	0	0	p
"A great answer! This clears all of the things I have been wondering and puts my thoughts into order. As far as I have started implementing the REST API with tokens, this suites me fine with a few adjustments."	tokens	0	1	0	0	p
"I've never used jarvis but I do use google speech URL directly. V1 has stopped working a few months ago, but V2 is working like a charm if you provide an API key and parse the result correctly."	directly	0	1	0	0	o
"I've never used jarvis but I do use google speech URL directly. V1 has stopped working a few months ago, but V2 is working like a charm if you provide an API key and parse the result correctly."	V1	0	1	0	0	p
